200,0.995,1.196
200.65,0.998,1.2
201.3,1.002,1.203
201.95,1.005,1.207
202.61,1.008,1.211
203.28,1.011,1.215
203.95,1.015,1.219
204.62,1.018,1.222
205.3,1.021,1.226
205.98,1.025,1.23
206.67,1.028,1.233
207.36,1.032,1.237
208.05,1.035,1.241
208.75,1.039,1.244
209.46,1.042,1.248
210.17,1.046,1.251
210.88,1.05,1.255
211.6,1.053,1.258
212.33,1.057,1.262
213.06,1.061,1.265
213.79,1.064,1.269
214.53,1.068,1.272
215.28,1.072,1.275
216.03,1.076,1.279
216.78,1.079,1.282
217.54,1.083,1.285
218.31,1.087,1.288
219.08,1.091,1.292
219.86,1.095,1.295
220.64,1.099,1.298
221.43,1.103,1.301
222.22,1.107,1.304
223.02,1.111,1.307
223.83,1.115,1.309
224.64,1.119,1.312
225.45,1.123,1.315
226.28,1.127,1.318
227.11,1.132,1.321
227.94,1.136,1.323
228.78,1.14,1.326
229.63,1.144,1.328
230.48,1.149,1.331
231.34,1.153,1.333
232.21,1.157,1.335
233.08,1.162,1.338
233.96,1.166,1.34
234.85,1.17,1.342
235.74,1.175,1.344
236.64,1.179,1.346
237.55,1.184,1.348
238.46,1.189,1.35
239.38,1.193,1.352
240.31,1.198,1.353
241.25,1.202,1.355
242.19,1.207,1.357
243.14,1.212,1.358
244.09,1.217,1.359
245.06,1.221,1.361
246.03,1.226,1.362
247.01,1.231,1.363
248,1.236,1.363
249,1.241,1.364
250,1.246,1.365
251.01,1.251,1.365
252.03,1.256,1.366
253.06,1.262,1.366
254.1,1.267,1.366
255.14,1.272,1.366
256.2,1.277,1.366
257.26,1.283,1.365
258.33,1.288,1.364
259.41,1.294,1.363
260.5,1.299,1.362
261.6,1.305,1.361
262.71,1.311,1.359
263.83,1.316,1.358
264.96,1.322,1.355
266.09,1.328,1.353
267.24,1.334,1.35
268.4,1.34,1.347
269.57,1.346,1.344
270.74,1.352,1.34
271.93,1.359,1.335
273.13,1.365,1.33
274.34,1.371,1.325
275.56,1.378,1.319
276.79,1.385,1.312
278.03,1.391,1.305
279.28,1.398,1.297
280.54,1.404,1.288
281.82,1.411,1.278
283.11,1.418,1.267
284.4,1.424,1.255
285.71,1.431,1.242
287.04,1.437,1.227
288.37,1.443,1.21
289.72,1.448,1.192
291.08,1.452,1.172
292.45,1.456,1.15
293.84,1.458,1.125
295.24,1.458,1.098
296.65,1.456,1.069
298.08,1.451,1.037
299.52,1.443,1.003
300.97,1.429,0.967
302.44,1.411,0.931
303.92,1.389,0.895
305.42,1.362,0.86
306.93,1.333,0.825
308.46,1.299,0.785
310,1.247,0.743
311.56,1.196,0.733
313.13,1.156,0.702
314.72,1.097,0.666
316.33,1.022,0.64
317.95,0.937,0.629
319.59,0.85,0.635
321.24,0.764,0.657
322.92,0.685,0.693
324.61,0.616,0.739
326.32,0.558,0.792
328.04,0.51,0.848
329.79,0.473,0.904
331.55,0.443,0.959
333.33,0.419,1.011
335.14,0.399,1.06
336.96,0.382,1.106
338.8,0.368,1.15
340.66,0.355,1.191
342.54,0.344,1.231
344.44,0.333,1.27
346.37,0.323,1.307
348.31,0.314,1.344
350.28,0.305,1.38
352.27,0.297,1.416
354.29,0.289,1.451
356.32,0.282,1.486
358.38,0.276,1.521
360.47,0.27,1.555
362.57,0.265,1.589
364.71,0.261,1.623
366.86,0.257,1.657
369.05,0.254,1.691
371.26,0.251,1.724
373.49,0.249,1.757
375.76,0.248,1.79
378.05,0.247,1.823
380.37,0.246,1.855
382.72,0.246,1.887
385.09,0.247,1.919
387.5,0.248,1.951
389.94,0.249,1.982
392.41,0.25,2.013
394.9,0.252,2.044
397.44,0.254,2.075
400,0.257,2.106
402.6,0.26,2.136
405.23,0.263,2.166
407.89,0.267,2.197
410.6,0.271,2.226
413.33,0.275,2.256
416.11,0.279,2.286
418.92,0.284,2.315
421.77,0.289,2.344
424.66,0.294,2.373
427.59,0.3,2.402
430.56,0.305,2.431
433.57,0.311,2.459
436.62,0.317,2.487
439.72,0.323,2.515
442.86,0.33,2.543
446.04,0.336,2.57
449.28,0.343,2.597
452.55,0.35,2.623
455.88,0.356,2.65
459.26,0.363,2.676
462.69,0.369,2.701
466.17,0.376,2.727
469.7,0.382,2.751
473.28,0.387,2.776
476.92,0.393,2.8
480.62,0.397,2.825
484.38,0.402,2.849
488.19,0.406,2.872
492.06,0.409,2.896
496,0.411,2.92
500,0.412,2.944
504.07,0.413,2.968
508.2,0.413,2.992
512.4,0.412,3.017
516.67,0.411,3.043
521.01,0.408,3.069
525.42,0.405,3.096
529.91,0.401,3.124
534.48,0.396,3.153
539.13,0.391,3.183
543.86,0.385,3.214
548.67,0.379,3.247
553.57,0.373,3.28
558.56,0.366,3.315
563.64,0.36,3.351
568.81,0.353,3.389
574.07,0.346,3.428
579.44,0.34,3.468
584.91,0.333,3.509
590.48,0.327,3.552
596.15,0.321,3.596
601.94,0.315,3.641
607.84,0.31,3.687
613.86,0.305,3.735
620,0.3,3.783
626.26,0.296,3.833
632.65,0.292,3.884
639.18,0.288,3.936
645.83,0.285,3.989
652.63,0.282,4.043
659.57,0.28,4.099
666.67,0.278,4.156
673.91,0.276,4.213
681.32,0.275,4.272
688.89,0.274,4.332
696.63,0.273,4.394
704.55,0.273,4.456
712.64,0.273,4.52
720.93,0.273,4.585
729.41,0.274,4.652
738.1,0.275,4.72
746.99,0.277,4.789
756.1,0.279,4.86
765.43,0.281,4.932
775,0.283,5.006
784.81,0.286,5.082
794.87,0.289,5.159
805.19,0.293,5.238
815.79,0.297,5.319
826.67,0.301,5.402
837.84,0.306,5.487
849.32,0.311,5.573
861.11,0.316,5.662
873.24,0.322,5.754
885.71,0.328,5.847
898.55,0.335,5.943
911.76,0.342,6.042
925.37,0.349,6.143
939.39,0.357,6.247
953.85,0.365,6.354
968.75,0.374,6.464
984.13,0.384,6.577
1000,0.394,6.694
1016.4,0.405,6.814
1033.3,0.416,6.938
1050.8,0.428,7.066
1069,0.441,7.198
1087.7,0.454,7.334
1107.1,0.468,7.475
1127.3,0.483,7.62
1148.1,0.499,7.771
1169.8,0.516,7.926
1192.3,0.534,8.088
1215.7,0.554,8.256
1240,0.574,8.429
1265.3,0.596,8.61
1291.7,0.619,8.798
1319.1,0.643,8.993
1347.8,0.67,9.196
1441.9,0.76,9.86
1476.2,0.795,10.101
1512.2,0.832,10.354
1539.8,0.861,10.547
1550,0.872,10.618
1577.3,0.901,10.809
1589.7,0.915,10.895
1616.6,0.945,11.083
1631.6,0.961,11.187
1658,0.991,11.37
1675.7,1.012,11.493
1701.5,1.042,11.672
1722.2,1.066,11.815
1747.4,1.096,11.989
1771.4,1.125,12.155
1795.8,1.155,12.322
1823.5,1.189,12.513
1846.9,1.219,12.674
1878.8,1.26,12.893
1901.1,1.288,13.045
1937.5,1.336,13.295
1958.5,1.364,13.438
2000,1.42,13.721
2019.5,1.447,13.854
2084.5,1.537,14.294
2153.7,1.637,14.763
2227.7,1.746,15.261
2307,1.867,15.792
2392.1,2.001,16.361
2483.8,2.15,16.969
2582.7,2.316,17.622
2689.9,2.502,18.325
2806.4,2.711,19.084
2933.3,2.947,19.905
3072.4,3.215,20.796
3225.2,3.521,21.766
3394.1,3.872,22.826
3581.6,4.277,23.988
3791.1,4.748,25.268
4026.5,5.299,26.682
4293.2,5.948,28.253
4597.7,6.719,30.006
4948.6,7.645,31.971
5357.6,8.765,34.188
5840.3,10.137,36.702
6418.5,11.835,39.572
7123.9,13.965,42.87
